carrier,service_name,service_tier,zone,weight_min_lbs,weight_max_lbs,rate_type,rate_usd,effective_date,source_file
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,11.0,11.0,flat_per_package,67.45,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,11.0,11.0,flat_per_package,96.14,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,11.0,11.0,flat_per_package,132.24,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,11.0,11.0,flat_per_package,150.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,11.0,11.0,flat_per_package,153.58,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,12.0,12.0,flat_per_package,46.67,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,12.0,12.0,flat_per_package,58.44,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,12.0,12.0,flat_per_package,73.13,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,12.0,12.0,flat_per_package,107.41,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,12.0,12.0,flat_per_package,151.39,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,12.0,12.0,flat_per_package,168.54,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,12.0,12.0,flat_per_package,175.32,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,13.0,13.0,flat_per_package,48.45,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,13.0,13.0,flat_per_package,60.31,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,13.0,13.0,flat_per_package,74.5,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,13.0,13.0,flat_per_package,112.32,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,13.0,13.0,flat_per_package,158.27,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,13.0,13.0,flat_per_package,173.11,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,13.0,13.0,flat_per_package,181.46,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,14.0,14.0,flat_per_package,50.83,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,14.0,14.0,flat_per_package,62.96,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,14.0,14.0,flat_per_package,80.88,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,14.0,14.0,flat_per_package,119.32,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,14.0,14.0,flat_per_package,167.94,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,14.0,14.0,flat_per_package,186.0,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,14.0,14.0,flat_per_package,190.22,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,15.0,15.0,flat_per_package,54.39,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,15.0,15.0,flat_per_package,66.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,15.0,15.0,flat_per_package,84.82,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,15.0,15.0,flat_per_package,123.93,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,15.0,15.0,flat_per_package,179.8,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,15.0,15.0,flat_per_package,193.02,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,15.0,15.0,flat_per_package,200.81,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,16.0,16.0,flat_per_package,56.51,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,16.0,16.0,flat_per_package,68.27,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,16.0,16.0,flat_per_package,88.26,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,16.0,16.0,flat_per_package,127.96,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,16.0,16.0,flat_per_package,187.68,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,16.0,16.0,flat_per_package,202.9,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,16.0,16.0,flat_per_package,209.28,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,17.0,17.0,flat_per_package,57.37,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,17.0,17.0,flat_per_package,70.28,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,17.0,17.0,flat_per_package,92.11,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,17.0,17.0,flat_per_package,136.63,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,17.0,17.0,flat_per_package,192.55,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,17.0,17.0,flat_per_package,214.58,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,17.0,17.0,flat_per_package,218.85,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,18.0,18.0,flat_per_package,61.03,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,18.0,18.0,flat_per_package,74.2,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,18.0,18.0,flat_per_package,95.42,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,18.0,18.0,flat_per_package,141.35,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,18.0,18.0,flat_per_package,204.25,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,18.0,18.0,flat_per_package,223.15,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,18.0,18.0,flat_per_package,228.49,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,19.0,19.0,flat_per_package,61.6,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,19.0,19.0,flat_per_package,74.61,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,19.0,19.0,flat_per_package,97.79,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,19.0,19.0,flat_per_package,147.12,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,19.0,19.0,flat_per_package,211.76,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,19.0,19.0,flat_per_package,234.33,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,19.0,19.0,flat_per_package,240.4,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,20.0,20.0,flat_per_package,61.92,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,20.0,20.0,flat_per_package,77.77,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,20.0,20.0,flat_per_package,101.54,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,20.0,20.0,flat_per_package,150.44,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,20.0,20.0,flat_per_package,215.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,20.0,20.0,flat_per_package,237.28,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,20.0,20.0,flat_per_package,244.72,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,21.0,21.0,flat_per_package,68.01,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,21.0,21.0,flat_per_package,80.42,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,21.0,21.0,flat_per_package,105.36,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,21.0,21.0,flat_per_package,158.42,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,21.0,21.0,flat_per_package,227.06,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,21.0,21.0,flat_per_package,249.75,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,21.0,21.0,flat_per_package,259.93,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,22.0,22.0,flat_per_package,68.79,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,22.0,22.0,flat_per_package,82.4,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,22.0,22.0,flat_per_package,111.89,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,22.0,22.0,flat_per_package,162.86,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,22.0,22.0,flat_per_package,234.5,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,22.0,22.0,flat_per_package,254.52,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,22.0,22.0,flat_per_package,269.36,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,23.0,23.0,flat_per_package,71.54,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,23.0,23.0,flat_per_package,89.06,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,23.0,23.0,flat_per_package,115.94,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,23.0,23.0,flat_per_package,167.52,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,23.0,23.0,flat_per_package,242.95,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,23.0,23.0,flat_per_package,268.81,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,23.0,23.0,flat_per_package,280.46,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,24.0,24.0,flat_per_package,74.51,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,24.0,24.0,flat_per_package,90.24,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,24.0,24.0,flat_per_package,119.06,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,24.0,24.0,flat_per_package,174.01,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,24.0,24.0,flat_per_package,247.08,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,24.0,24.0,flat_per_package,279.36,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,24.0,24.0,flat_per_package,290.48,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,25.0,25.0,flat_per_package,75.21,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,25.0,25.0,flat_per_package,92.13,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,25.0,25.0,flat_per_package,120.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,25.0,25.0,flat_per_package,180.04,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,25.0,25.0,flat_per_package,259.97,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,25.0,25.0,flat_per_package,288.05,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,25.0,25.0,flat_per_package,299.49,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,26.0,26.0,flat_per_package,77.5,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,26.0,26.0,flat_per_package,94.65,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,26.0,26.0,flat_per_package,126.41,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,26.0,26.0,flat_per_package,185.89,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,26.0,26.0,flat_per_package,268.82,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,26.0,26.0,flat_per_package,297.95,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,26.0,26.0,flat_per_package,307.47,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,27.0,27.0,flat_per_package,78.78,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,27.0,27.0,flat_per_package,98.84,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,27.0,27.0,flat_per_package,130.78,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,27.0,27.0,flat_per_package,192.46,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,27.0,27.0,flat_per_package,277.94,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,27.0,27.0,flat_per_package,308.0,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,27.0,27.0,flat_per_package,316.19,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,28.0,28.0,flat_per_package,80.7,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,28.0,28.0,flat_per_package,99.92,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,28.0,28.0,flat_per_package,131.83,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,28.0,28.0,flat_per_package,197.0,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,28.0,28.0,flat_per_package,285.06,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,28.0,28.0,flat_per_package,315.91,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,28.0,28.0,flat_per_package,325.09,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,29.0,29.0,flat_per_package,84.82,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,29.0,29.0,flat_per_package,100.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,29.0,29.0,flat_per_package,134.61,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,29.0,29.0,flat_per_package,201.72,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,29.0,29.0,flat_per_package,287.32,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,29.0,29.0,flat_per_package,322.59,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,29.0,29.0,flat_per_package,331.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,30.0,30.0,flat_per_package,86.65,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,30.0,30.0,flat_per_package,105.25,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,30.0,30.0,flat_per_package,136.68,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,30.0,30.0,flat_per_package,207.95,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,30.0,30.0,flat_per_package,295.15,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,30.0,30.0,flat_per_package,328.26,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,30.0,30.0,flat_per_package,335.45,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,31.0,31.0,flat_per_package,87.98,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,31.0,31.0,flat_per_package,108.71,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,31.0,31.0,flat_per_package,140.34,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,31.0,31.0,flat_per_package,212.59,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,31.0,31.0,flat_per_package,307.6,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,31.0,31.0,flat_per_package,339.79,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,31.0,31.0,flat_per_package,352.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,32.0,32.0,flat_per_package,88.25,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,32.0,32.0,flat_per_package,114.93,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,32.0,32.0,flat_per_package,144.32,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,32.0,32.0,flat_per_package,213.69,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,32.0,32.0,flat_per_package,316.61,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,32.0,32.0,flat_per_package,345.86,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,32.0,32.0,flat_per_package,354.61,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,33.0,33.0,flat_per_package,91.78,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,33.0,33.0,flat_per_package,115.87,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,33.0,33.0,flat_per_package,153.33,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,33.0,33.0,flat_per_package,222.38,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,33.0,33.0,flat_per_package,325.08,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,33.0,33.0,flat_per_package,354.44,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,33.0,33.0,flat_per_package,362.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,34.0,34.0,flat_per_package,94.65,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,34.0,34.0,flat_per_package,116.04,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,34.0,34.0,flat_per_package,154.49,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,34.0,34.0,flat_per_package,225.91,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,34.0,34.0,flat_per_package,334.89,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,34.0,34.0,flat_per_package,366.07,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,34.0,34.0,flat_per_package,381.49,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,35.0,35.0,flat_per_package,96.56,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,35.0,35.0,flat_per_package,117.42,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,35.0,35.0,flat_per_package,154.7,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,35.0,35.0,flat_per_package,229.23,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,35.0,35.0,flat_per_package,338.63,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,35.0,35.0,flat_per_package,368.41,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,35.0,35.0,flat_per_package,383.94,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,36.0,36.0,flat_per_package,99.77,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,36.0,36.0,flat_per_package,122.38,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,36.0,36.0,flat_per_package,157.92,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,36.0,36.0,flat_per_package,235.03,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,36.0,36.0,flat_per_package,347.68,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,7,36.0,36.0,flat_per_package,379.4,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,8,36.0,36.0,flat_per_package,399.16,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,2,37.0,37.0,flat_per_package,100.11,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,3,37.0,37.0,flat_per_package,123.82,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,4,37.0,37.0,flat_per_package,159.62,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,5,37.0,37.0,flat_per_package,238.57,2026-01-05,UPS_daily-rates-us-en.xlsx
UPS,UPS 2nd Day Air A.M.,2DAY_AM,6,37.0,37.0,flat_per_package,357.11,2026-01-05,UPS_daily-rates-us-en.xlsx
